organism,gene,<pLDDT>,std
Human,P0DP57,83.91402061855668,13.274976588388219
Human,P0DP58,81.90870689655176,14.449169438615305
Human,P0DP71,63.995316455696184,13.788591857263196
Human,P0DP72,81.74428943937424,17.857466623102898
Human,P0DP73,81.88050632911393,11.727167193169127
Human,P0DP74,82.21075949367086,10.190733538665446
Human,P0DP75,56.771111111111075,6.517431062490879
Human,P0DP91,69.745560791706,25.16169571744545
Human,P0DPA2,69.58422705314013,24.38998958661941
Human,P0DPA3,55.07744680851065,11.355699640809325
Human,P0DPB3,59.695893223819304,20.351846325157045
Human,P0DPB5,70.28131147540984,19.993944901050963
Human,P0DPB6,86.1233834586466,18.33082768015197
Human,P0DPD5,72.79391812865498,23.137754402714076
Human,P0DPD6,86.96225647348963,21.01962390512763
Human,P0DPD7,90.11674509803929,15.070020518407434
Human,P0DPD8,91.8403737259343,11.300954598263651
Human,P0DPE3,65.20757097791797,16.903912080541165
Human,P0DPE8,62.00899280575538,15.816666162057118
Human,P0DPF2,35.71100714285716,4.974004773385653
Human,P0DPF3,45.25506750675065,21.471512359338895
Human,P0DPF4,93.15245454545453,9.141543950197276
Human,P0DPF5,49.60891625615768,10.709538532274289
Human,P0DPF6,53.531770334928254,10.461357657730078
Human,P0DPF7,90.95605263157898,14.119982954267646
Human,P0DPH7,91.28173333333336,10.106515923238168
Human,P0DPH8,91.72280000000013,10.295143997913666
Human,P0DPH9,69.90083333333334,11.038971295755712
Human,P0DPI2,90.2048134328358,18.78904983286566
Human,P0DPI3,71.2934558823529,23.678691381849575
Human,P0DPK2,85.10522058823533,17.286236490635094
Human,P0DPK3,85.32527272727278,16.28794602314523
Human,P0DPK4,89.2019491525423,11.561137286329002
Human,P0DPK5,82.13319727891152,19.266546629562555
Human,P0DPP9,61.52203389830509,8.536070977192285
Human,P0DPQ3,51.34357142857141,13.603660890578327
Human,P0DPQ4,81.02231075697212,19.953475274670733
Human,P0DPQ6,85.90794117647059,7.318552484414388
Human,P0DQD5,80.20290666666668,22.31777140198566
Human,P0DSN6,85.84488673139155,11.114663296633246
Human,P0DSN7,89.37094017094016,15.401490547407759
Human,P0DSO1,53.106000000000016,13.786512998821227
Human,P0DSO2,42.496086956521744,4.425721006482579
Human,P0DSO3,62.30034188034189,5.295343532858004
Human,P0DTA3,69.67003773584902,24.143767342898453
Human,P0DTE0,86.07841423948226,10.173736369930458
Human,P0DTE1,90.14973913043481,12.758781423404352
Human,P0DTE2,72.58652173913045,17.206220869131997
Human,P0DTE4,94.47844402277039,8.644307877412981
Human,P0DTE5,92.83658582089548,9.873478916674097
Human,P0DTE7,96.66242661448143,9.62182407927523
Human,P0DTE8,96.63029354207431,9.892837241204182
Human,P0DTF9,62.813181818181825,12.780165979886005
Human,P0DTU3,90.97203636363638,12.09291676367712
Human,P0DTU4,89.10457142857142,14.839334325670574
Human,P0DTW1,62.18811965811966,5.584955819614821
Human,P0DTW3,86.49452991452995,12.072514059597967
Human,P0DUB6,96.66782778864969,10.32291999763555
Human,P0DUD1,69.61403773584907,24.267593639567558
Human,P0DUD2,69.6530943396226,24.276798510033412
Human,P0DUD3,69.64988679245282,24.631587688629732
Human,P0DUD4,69.74301886792452,24.496446564403232
Human,P0DUH7,71.88088235294116,11.154327402837366
Human,P0DUQ1,83.35857740585763,17.16111859062996
Human,P0DUQ2,83.24928870292881,17.34900819263496
Human,P0DUX0,66.18815094339621,26.50689369884977
Human,P0DUX1,66.73969811320757,26.432502517598042
Human,P10070,42.165372005044055,17.194890096085732
Human,P10071,42.286025316455714,17.33641911909079
Human,P10072,66.55147192716232,29.977904166195785
Human,P10073,68.39132382892056,26.798064656368503
Human,P10074,62.793124999999975,26.278143174388813
Human,P10075,63.78771276595746,28.665828591043965
Human,P10082,70.9976288659794,13.010197726905897
Human,P10092,71.60527559055119,16.092590891990117
Human,P10109,76.18907608695656,23.652061444183428
Human,P10114,91.53721311475412,14.4914011206964
Human,P10124,59.086835443038005,20.76447319215213
Human,P10144,92.32287449392723,14.176023102709015
Human,P10145,88.33898989898994,12.667911860243102
Human,P10147,89.15271739130431,13.286279135557796
Human,P10153,91.08838509316772,15.804887281735015
Human,P10155,93.22513011152422,5.529931639919141
Human,P10163,53.71212903225806,10.776582736063489
Human,P10176,85.3131884057971,9.808459302665199
Human,P10242,58.103375000000014,23.27787340983654
Human,P10243,57.63147606382982,23.391068315568145
Human,P10244,57.66075714285711,22.586559242760607
Human,P10253,91.97696428571443,17.751957304995646
Human,P10265,84.55628205128201,13.28535569416367
Human,P10266,78.78683431952668,22.901230907078663
Human,P10275,57.19309782608686,27.545270707296673
Human,P10276,78.06989177489174,24.90940465028374
Human,P10301,85.54522935779814,17.63068033762675
Human,P10321,86.63945355191257,20.11424154215487
Human,P10323,79.65064133016625,20.799916620450052
Human,P10398,70.18082508250824,24.629593632205054
Human,P10412,64.79059360730592,21.178494845948514
Human,P10415,73.6015062761506,21.39226670361465
Human,P10451,53.2742675159236,8.806815955043845
Human,P10515,72.45165378670787,21.712051793690133
Human,P10523,85.1635308641975,17.055963429857968
Human,P10586,82.455920293655,15.050167045117423
Human,P10588,77.60190594059411,23.78867597273348
Human,P10589,75.92489361702125,24.777400343423455
Human,P10599,97.59933333333333,1.3653621648741558
Human,P10600,76.42458737864074,16.89858926077857
Human,P10606,84.56341085271315,17.61389006579196
Human,P10619,94.44033333333346,10.229140476544883
Human,P10620,79.1007741935484,11.496901772580571
Human,P10632,92.40363265306125,7.587167513997855
Human,P10635,94.44144869215293,6.895542163182578
Human,P10636,49.020303430079124,11.674488176461377
Human,P10643,79.82323843416363,15.825686706678155
Human,P10644,85.66866141732277,14.332815807417301
Human,P10645,58.60592997811819,21.14725272129022
Human,P10646,73.19,23.103231745910858
Human,P10696,92.9294360902256,16.41617893679931
Human,P10720,76.82240384615385,15.062095222470028
Human,P10721,78.49177254098353,22.51798166332999
Human,P10745,84.95887730553339,14.967640268093376
Human,P10746,92.8428679245283,8.630004267774225
Human,P10747,81.57759090909094,16.971657205093145
Human,P10767,78.62365384615387,25.335703450698105
Human,P10768,98.20120567375886,2.556583762008667
Human,P10809,88.39966841186731,13.682863987694832
Human,P10826,79.68413186813177,25.26390065121534
Human,P10827,73.27138775510218,26.219674496972633
Human,P10828,80.31715835140997,27.71433865310993
Human,P10909,77.0681291759466,20.759689632777217
Human,P10911,74.62115675675675,24.42306223052236
Human,P10912,58.98539184952971,25.519787523684
Human,P10914,66.0290461538462,21.227813583874248
Human,P10915,89.56957627118645,17.445970333973982
Human,P10916,82.77259036144578,15.651427431369484
Human,P10966,82.4539047619047,16.19528805637692
Human,P10997,77.71932584269662,9.420200956580802
Human,P11021,90.12564220183486,13.46928529284739
Human,P11047,75.97278433809825,14.311902241105448
Human,P11049,83.22572953736652,17.59919511216036
Human,P11055,73.9338505154639,13.345193225854256
Human,P11086,93.74361702127659,13.648710264405794
Human,P11117,91.36531914893602,14.838991982414854
Human,P11137,40.427881773398944,12.230273374308712
Human,P11142,88.46517027863773,14.803117472022903
Human,P11150,82.02398797595191,20.624635733173758
Human,P11161,48.74457983193276,20.150343722487296
Human,P11166,89.58432926829268,13.699085548872313
Human,P11168,86.69213740458021,17.13778337754401
Human,P11169,90.44191532258056,13.116452799181351
Human,P11171,62.66495370370376,26.001979496364083
Human,P11172,92.03997916666661,13.311763524212935
Human,P11177,94.42320334261832,14.16645482768486
Human,P11182,79.47170124481326,23.585814192659587
Human,P11215,86.49727430555562,11.787046762867883
Human,P11216,94.1283867141164,6.935437819862604
Human,P11217,94.32783847980997,9.879874927446563
Human,P11226,80.84745967741932,20.87010608073075
Human,P11229,74.54106521739138,26.024263911322862
Human,P11230,79.16926147704592,18.843510296463002
Human,P11233,89.46966019417478,14.258096775900343
Human,P11234,87.50990291262134,16.647642154700538
Human,P11245,96.38872413793102,3.909714615183055
Human,P11274,64.7874822974036,25.938865506787128
Human,P11277,79.60277491810949,14.082204075237254
Human,P11279,86.34311750599521,15.249956413606165
Human,P11308,59.30269311064717,23.297509459744933
Human,P11309,89.56300319488814,20.671049701772592
Human,P11310,93.35220902612828,16.608103382703273
Human,P11362,75.5593673965936,23.07728090049599
Human,P11387,80.58397385620911,26.194496201822442
Human,P11388,75.94421293272367,25.50363723917734
Human,P11413,94.52062135922326,10.282046980020544
Human,P11441,79.40363057324839,17.257642197225927
Human,P11464,86.54491646778048,15.270830342864926
Human,P11465,88.00429850746264,17.67344362546629
Human,P11473,83.69822014051522,23.996817511834124
Human,P11474,77.10924349881799,26.014178574349703
Human,P11487,78.02041841004177,22.294407835720488
Human,P11488,94.38108571428566,7.9421523868224915
Human,P11498,90.28944821731746,11.943777714618394
Human,P11509,96.45218623481775,6.878037163346628
Human,P11511,91.32011928429434,14.537717079322166
Human,P11532,82.12968571428588,15.062729065518788
Human,P11586,94.4594438502673,4.779892141937769
Human,P11597,91.13496957403646,12.954918065282458
Human,P11678,92.04264335664334,12.930470767586419
Human,P11684,88.64329670329668,12.293974674919887
Human,P11686,69.66385786802029,21.71866722266901
Human,P11712,92.66759183673479,8.06967730158834
Human,P11717,72.88547169811328,16.678731203443085
Human,P11766,98.04491978609623,2.9969850927177037
Human,P11801,74.68238207547165,25.483270978236774
Human,P11802,87.53528052805287,14.941838545263536
Human,P11831,51.849311023622036,21.47669386217816
Human,P11836,70.79326599326602,20.624774022391183
Human,P11844,96.23954022988512,4.611214816885244
Human,P11908,95.30327044025161,7.630917499412303
Human,P11912,77.7082743362832,17.429818848031154
Human,P11926,88.15694143167025,19.782893571563662
Human,P11940,77.21523584905665,23.09751533999885
Human,P12004,94.27283524904215,8.573018554381921
Human,P12018,87.64434482758618,13.806454103627647
Human,P12034,75.13458955223878,22.71145128801002
Human,P12035,63.50187898089168,26.461208646430727
Human,P12036,53.520175438596574,23.895010501563
Human,P12074,82.83339449541288,17.087263684408928
Human,P12081,91.90196463654233,11.995960652451883
Human,P12104,90.04856060606062,5.250622493048678
Human,P12107,51.46070874861575,23.988615571079862
Human,P12109,71.93354085603107,20.72849327788414
Human,P12110,69.28720314033366,22.2922632259267
Human,P12111,67.26397857142858,24.945509454743224
Human,P12235,92.31409395973148,6.519546811093855
Human,P12236,91.73617449664431,6.316692713915577
Human,P12259,61.59151079136685,28.845219113453116
Human,P12268,92.5579766536965,7.567015368492626
Human,P12270,60.36921709691062,23.020418825091326
Human,P12271,91.72895899053624,12.28290255317571
Human,P12272,63.5046327683616,17.33808032582947
Human,P12273,89.78116438356169,14.054517896453978
Human,P12277,95.41553805774286,6.893885497774504
Human,P12314,85.00665775401073,18.032466243678144
Human,P12318,77.67883280757101,22.4233351771612
Human,P12319,84.96898832684828,17.197588707207654
Human,P12429,96.18386996904027,4.9174640014953
Human,P12524,63.92928571428572,20.44712671009272
Human,P12525,61.93184357541902,21.328558423448566
Human,P12532,89.43613908872902,18.145356084780595
Human,P12544,91.49374045801532,15.567064510027429
Human,P12643,80.1085101010101,20.167069694254746
Human,P12644,79.1105637254902,20.363363390038558
Human,P12645,64.94097457627124,26.420948487241244
Human,P12694,91.32231460674151,18.643127571677226
Human,P12724,90.067125,16.248486713671983
Human,P12755,65.50567307692303,26.13626300855694
Human,P12757,64.83786549707608,26.47768198133507
Human,P12814,84.9029260089687,13.134757934200426
Human,P12821,91.2144486983155,12.626079080021789
Human,P12829,89.83137055837567,13.484098800312726
Human,P12830,79.91948979591841,19.950689542764064
Human,P12838,69.11113402061855,22.177906433330076
Human,P12872,68.12078260869563,16.591676863013397
Human,P12882,74.19355337803,12.867418630241747
Human,P12883,73.59283720930212,13.690577497265823
Human,P12931,83.39695895522385,21.650607103578857
Human,P12955,97.44206896551725,6.794978710696137
Human,P12956,84.22935960591141,16.878651757174726
Human,P12980,65.3554642857143,19.40393643233643
Human,P13010,83.17553278688531,18.419897596033984
Human,P13051,85.35670926517574,21.143810574085023
Human,P13056,64.4491542288557,27.34790070704421
Human,P13073,87.98562130177515,18.66202659006528
Human,P13164,63.9476,18.213545174951527
Human,P13196,80.20774999999998,24.633886586874592
Human,P13224,88.0215048543689,14.63512957367737
Human,P13232,73.4123163841808,19.986975243396063
Human,P13236,87.96108695652173,13.225617061015054
Human,P13284,83.03612,23.455578964195276
Human,P13349,63.8530588235294,22.114279125303494
Human,P13378,61.836827586206894,20.546906259394444
Human,P13385,68.60537234042555,21.735173923841984
Human,P13473,83.6308292682927,17.943757669794643
Human,P13489,96.61704989154018,5.583716290180268
Human,P13497,82.8590872210952,17.126012028801338
Human,P13498,76.57630769230767,20.036019403722662
Human,P13500,87.01828282828284,13.954479534240011
Human,P13501,88.28362637362633,14.161961396137121
Human,P13521,57.99928687196113,21.39747029407392
Human,P13533,74.30727694687985,12.875658582019089
Human,P13535,74.62922560660812,13.166301838340996
Human,P13569,75.53916216216221,21.743171232457644
Human,P13584,94.03802348336595,9.662748076953354
Human,P13591,79.47151515151513,23.65199400293849
Human,P13598,87.07167272727267,15.25163536155987
Human,P13611,36.5478857142857,5.420395118815752
Human,P13612,84.84221899224823,15.347206283738037
Human,P13631,78.70473568281939,24.785820175219747
Human,P13637,88.87135241855871,9.93582094519978
Human,P13639,89.78510489510494,8.708442293552803
Human,P13640,77.7266129032258,8.662149391228631
Human,P13645,63.91236301369873,27.79005213198345
Human,P13646,72.78762008733622,26.610767303400962
Human,P13647,65.31591525423732,28.533638033320376
Human,P13667,88.84040310077516,18.59626133531854
Human,P13671,78.88016059957172,14.350453815351688
Human,P13674,89.95338951310866,14.223659271807987
Human,P13682,62.72679316888048,30.36214892031998
Human,P13686,94.76255384615392,13.445570798343015
Human,P13688,81.519771863118,22.73664583500127
Human,P13693,90.45895348837206,15.57629691707883
Human,P13716,96.38590909090912,3.845260355796048
Human,P13725,78.80321428571428,22.599848722666597
Human,P13726,84.7194237288136,19.82460894965887
Human,P13727,75.94004504504504,23.72199544760071
Human,P13747,87.00293296089386,18.281472794690032
Human,P13762,87.03327067669179,16.217757492935526
Human,P13765,87.27249084249087,16.527077915300524
Human,P13796,89.59169059011154,13.332169941746962
Human,P13797,88.93861904761907,14.352289309041636
Human,P13798,93.3990300546449,10.142023354361209
Human,P13804,93.9730930930931,12.034012198428846
Human,P13805,74.1336690647482,22.200648805863157
Human,P13807,84.30966078697426,22.208479507358465
Human,P13861,83.20905940594055,20.108512411228002
Human,P13866,83.989563253012,16.482697909673078
Human,P13928,94.4788073394495,9.507094604190852
Human,P13929,97.49403225806458,3.3449763018276992
Human,P13942,49.55978110599081,22.043604375103783
Human,P13945,78.72063725490199,23.039428812061793
Human,P13984,83.0993975903614,13.193498948214623
Human,P13985,52.361165919282485,14.363599967340992
Human,P13987,79.46843750000002,17.847717879216205
Human,P13994,72.91969696969691,22.650051149608686
Human,P13995,89.6503142857143,18.907751113946333
Human,P14060,94.1560589812332,6.317592846530813
Human,P14061,89.73746951219518,19.59154846714608
Human,P14091,87.38909090909098,14.728027314188859
Human,P14136,80.08291666666675,21.584273409653733
Human,P14138,55.75247899159662,13.80330270997996
Human,P14151,85.81954301075268,18.843489308174583
Human,P14174,98.58365217391305,0.47571151366600833
Human,P14207,88.88058823529414,14.122691490933903
Human,P14209,60.72032432432437,12.0228411402631
Human,P14210,83.57684065934075,16.326047344250185
Human,P14222,90.78064864864872,10.063983017366908
Human,P14314,84.3286742424243,20.975060527956952
Human,P14316,64.48931232091694,21.106672435597275
Human,P14317,62.83226337448563,22.465110109754438
Human,P14324,84.81792362768495,25.093172853407143
Human,P14373,88.60395711500982,14.832681624888176
Human,P14384,90.61327313769756,16.501469772006878
Human,P14406,88.46048192771083,12.166725599599033
Human,P14410,93.80655172413802,9.773493203055995
Human,P14415,90.11244827586204,7.167476967169885
